SEANCE    ;GROUPE    ;CODE        ;VALEUR          ;OUVERTURE ;CLOTURE    ;PLUS_BAS   ;PLUS_HAUT ;QUANTITE_NEGOCIEE;NB_TRANSACTION ;CAPITAUX 
03/01/2022   ;21        ;TN0007200173;WIBIA0624 10.25%P5;95.000    ;95.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007200181;WIB IB0624 10.5%P5;97.000    ;97.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007200199;WIBIC0626 10.75%P7;98.000    ;98.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007200207;WIB ID 0626 11%P7 ;97.000    ;97.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310295;HL B0323 7.85%P7-2;99.700    ;99.700    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310337;HL 1123 7.85% P7-2;99.700    ;99.700    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310360;HL B0224 7.85%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310410;HL B0724 7.85%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310428;HL A0123 8% AP5   ;100.680   ;100.680   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310436;HL A0123 T+2.4%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310444;HL B0125 8.25%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310451;HL S A0523 8.3%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310469;HL S A0523T+2.1%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310477;HL SB0525 8.5%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310485;HL A0224 11.15%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310493;HL A0224 T+3.5%AP5;102.000   ;102.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310501;HL B0226 11.5%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310535;"HLA1125 10,6%AP5PP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310543;"HL B1125 10,6% AP5";103.020   ;103.020   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310550;"HLA0126 10,3%AP5PP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310568;"HL B0126 10,3% AP5";102.650   ;102.650   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310576;HL A 0226 10% AP5 ;101.840   ;101.840   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007310584;"HLB0228 10,1%AP7-2";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007340128;SER R 1224 11.6%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007340136;SER R 1224T+4.6%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007780018;ABC A0723 8.2%AP5 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007780026;ABC A0723 T+2.2%AP;102.000   ;102.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007780034;ABC B0725 8.4%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007780042;ABC B0725T+2.4P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007780059;"ABCC0725T+2,5 INF7";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007780067;ABC A0625 11%AP5  ;100.800   ;100.800   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0007780075;"ABCB0627 11,5%P7-2";105.000   ;105.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000366;BTA 6% avril 2024 ;97.710    ;97.710    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000515;E NAT 6.35% 2014 C;77.330    ;77.330    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000549;E NAT HASSN 2014 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000572;BTA 6% Avril 2023 ;98.000    ;98.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000580;BTA 6.3% Oct 2026 ;97.400    ;97.400    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000598;BTA 6% Janv  2024 ;89.760    ;89.760    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000606;BTA6.7% Avril 2028;93.100    ;93.100    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000622;BTA 6.3% Mars 2026;85.100    ;85.100    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000630;BTA 6% Oct  2023  ;93.080    ;93.080    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000648;BTA 6% Juin  2023 ;91.720    ;91.720    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000655;"BTA 6,6% Mars 2027";93.950    ;93.950    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000663;"BTA 7,5% Juil 2032";97.000    ;97.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000697;BTA 7% Juil  2028 ;84.880    ;84.880    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000705;"BTA 6,5% Juin 2025";92.290    ;92.290    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000713;"BTA 6,3% Dec 2023 ";91.100    ;91.100    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000721;"BTA 7,2% Fev 2027 ";92.400    ;92.400    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000739;"BTA 7,4% Fev 2030 ";97.000    ;97.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000747;"BTA 7,2% Mai 2027 ";92.000    ;92.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000762;BTA 8% Nov 2030   ;97.000    ;97.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000770;"BTA 7,3% Dec 2027 ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000796;"BTA 7,5% Janv 2028";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000804;BTA 8% Mars 2033  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000812;"BTA 7,5% Dec 2028 ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000820;"ENAT2021 8,70%A PP";99.880    ;99.880    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000838;"E NAT 2021 8,80% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000846;"E NAT 2021 8,90% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000853;ENAT2 HASSAN21 APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000887;"ENAT22021 8,70%APP";91.000    ;91.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000895;"ENAT2 2021 8,80% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0008000903;"ENAT2 2021 8,90% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN0PID0RGAE6;BH SC1028 9.1%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN3QL5M1QLW6;"ENAT3 2021 8,90% C";94.000    ;94.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TN5QHXZ8T348;"ENAT32021 T+2,55%B";95.000    ;95.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TNA4HARL4UU5;BHSD1028T+2.9%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TNE5I87AYZT5;ENAT3 HASSAN21 APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TNIHWO49ARG5;BHSB1026T+2.7%INF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TNJP2LP1CVE1;"ENAT32021 T+2,65%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TNJQ3VIAM1R9;ENAT3 HASSAN2021 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TNOXRGYG8RL8;BTA 8% Nov 2025   ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TNSH8NXC1WC4;BHSA1026T+2.55P5-1;99.910    ;99.910    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TNSUXW7EBUQ0;"ENT32021T+2,45%APP";96.000    ;96.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TNVSDML2VYJ5;ENAT3 HASSAN2021 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TNYZO6UGUZ33;"ENAT3 2021 8,80% B";96.000    ;96.000    ;96.000    ;96.000    ;52                ;2              ;5054.685
03/01/2022   ;21        ;TNZBXQU5RZ91;"ENAT32021 8,70%APP";96.000    ;96.000    ;96.000    ;96.000    ;548               ;1              ;5326.110
03/01/2022   ;21        ;TNZGSIAA6XT2;BTA 7% Nov 2023   ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;21        ;TNZSBU7F6WY7;TLF SA1026 9.8%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001000116;MONOPRIX Da       ;1.500     ;1.500     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001000124;MNP Da 1/2 100611 ;3.490     ;3.490     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001000132;MNP Da 1/5 040612 ;1.160     ;1.160     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001000140;MNP Da 1/5 160615 ;0.970     ;0.970     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001100288;SFBT (Da 1/6)     ;46.280    ;46.280    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001100296;SFBT (Da 1/7)     ;34.710    ;34.710    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001100304;SFBT (Da 1/2) 2001;81.000    ;81.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001100312;SFBTDa1/2(11/4/02);54.000    ;54.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001100320;SFBT Da 1/12 2006 ;8.310     ;8.310     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001100338;SFBT DA2007 1/13  ;7.120     ;7.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001100346;SFBT Da5/56 120510;7.590     ;7.590     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001100353;SFBT Da5/61 300311;6.440     ;6.440     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001100361;SFBT Da10/66 03712;10.330    ;10.330    ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001100387;SFBT Da1/19 280513;3.410     ;3.410     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001100403;SFBT DA 1/8 200514;7.200     ;7.200     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001100411;SFBT DA 1/6 120515;8.230     ;8.230     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001100429;SFBT DA 1/7 040516;6.170     ;0.010     ;0.010     ;0.010     ;4                 ;3              ;0.040
03/01/2022   ;32        ;TN0001100437;SFBT DA1/10 040517;3.930     ;0.010     ;0.010     ;0.010     ;8                 ;3              ;0.080
03/01/2022   ;32        ;TN0001100445;SFBT DA 1/4 300418;7.720     ;0.670     ;0.670     ;0.670     ;1                 ;1              ;0.670
03/01/2022   ;32        ;TN0001100452;SFBT DA 1/5 130519;5.040     ;0.190     ;0.190     ;0.190     ;1                 ;1              ;0.190
03/01/2022   ;32        ;TN0001100460;SFBT DA 1/4 200720;4.910     ;0.890     ;0.890     ;0.890     ;1                 ;1              ;0.890
03/01/2022   ;32        ;TN0001200419;TUNISAIR - Da 01  ;0.880     ;0.880     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001200468;TUNISAIR - Da 04  ;0.100     ;0.100     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001200476;TAIR Da1/10 010799;0.090     ;0.090     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001200492;TAIR Da1/10 030700;0.090     ;0.090     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001200518;TUNISAIR Da 1/10  ;0.080     ;0.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001200534;TAIR Da1/22 310806;0.030     ;0.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001200542;TAIR Da 1/5 010908;0.120     ;0.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001200567;TAIR Da1/11 170709;0.050     ;0.050     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001400720;SPDIT Da 1/24 3512;0.470     ;0.470     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001500867;AMS Da 1/10 010798;0.140     ;0.140     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001500891;AMS Da 1/40 010799;0.030     ;0.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001500925;AMS Da 1/50       ;0.030     ;0.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001500933;AMS Da 1/51 150702;0.020     ;0.020     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001500941;AMS Da 1/26 0803  ;0.050     ;0.050     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001500958;AMS Da 1/9 090804 ;0.120     ;0.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001500974;AMS Da 1/5 030413 ;0.180     ;0.180     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001600162;TJARI - (Da)      ;2.460     ;2.460     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001600261;TJARI -  Da39     ;1.580     ;1.580     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001600501;TJARIDA1/40 250518;0.880     ;0.880     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001800465;BIAT Da32 4/60    ;5.140     ;5.140     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001800507;BIAT Da36 1/24    ;3.080     ;3.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
03/01/2022   ;32        ;TN0001800622;BIAT DA1/20 290620;3.210     ;3.210     ;0.000     ;0.000     ;0                 ;0              ;0.000
