SEANCE    ;GROUPE    ;CODE        ;VALEUR          ;OUVERTURE ;CLOTURE    ;PLUS_BAS   ;PLUS_HAUT ;QUANTITE_NEGOCIEE;NB_TRANSACTION ;CAPITAUX 
05/04/2024   ;32        ;TN0007610041;SAH Da 1/5 230615 ;3.230     ;3.230     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007610058;SAH DA 1/14 250117;1.080     ;1.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007610066;SAH DA 1/17 070717;0.840     ;0.840     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007610074;SAH DA 1/14 131217;0.950     ;0.950     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007610082;SAH DA 1/14 010818;0.880     ;0.880     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007610090;SAH DA 1/18 031218;0.650     ;0.650     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007620032;MPBS DA1/10 070717;0.650     ;0.650     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007620040;MPBS DA1/20 050718;0.310     ;0.310     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007620057;MPBS DA1/10 100719;0.540     ;0.540     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007620065;MPBS DA1/17 100820;0.300     ;0.300     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007700032;PLAST DA1/4 161216;0.380     ;0.380     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007700065;PLA DA3/100 231020;0.040     ;0.040     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007700081;PLA DA7/103 190721;0.090     ;0.090     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007720022;UMED D76/509 26716;1.470     ;1.470     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007720030;UMD DA11/117 40817;0.850     ;0.850     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007740020;SAM DA 1/10 280717;0.790     ;0.790     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN0007740038;SAM DA 1/5 300920 ;1.250     ;1.250     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN2H8I4GI6F8;PLAST DA1/5 190722;0.210     ;0.210     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TN7F9QE5NT90;OTH DA1/2 181121  ;4.250     ;1.010     ;1.010     ;1.010     ;1                 ;1              ;1.010
05/04/2024   ;32        ;TN7IDY8X60S8;SMART DA1/5 070623;3.320     ;0.100     ;0.100     ;0.100     ;1                 ;1              ;0.100
05/04/2024   ;32        ;TNCTTOM9OB40;TJARI NS J01012024;47.790    ;47.790    ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TNEOEJK4P2R7;CIL DA2/5 15052023;8.620     ;8.620     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TNG73XSR2TO7;SAH DA 1/35 010823;0.240     ;0.200     ;0.200     ;0.200     ;188               ;20             ;37.600
05/04/2024   ;32        ;TNMY01P21QP7;AB DA 1/7 12102023;5.390     ;5.390     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TNUTSNMT2ET9;ECYC DA1/10 040822;1.300     ;1.300     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TNXI9LTW0FO7;STV DA2/11 280722 ;2.350     ;2.000     ;2.000     ;2.000     ;1                 ;1              ;2.000
05/04/2024   ;32        ;TNYHLWKDE9D7;BT DA 1/5 10052022;1.110     ;1.110     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;32        ;TNZTIVM7NY78;SAH DA1/4 22082022;2.230     ;1.950     ;1.950     ;1.950     ;3                 ;2              ;5.850
05/04/2024   ;33        ;TN0007680044;AMI DA 1/4 110817 ;0.700     ;0.700     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;33        ;TN0007680051;AMI DA27/35 241120;1.230     ;1.230     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;99        ;TN0001200401;TUNISAIR          ;0.410     ;0.410     ;0.410     ;0.410     ;3011              ;3              ;1234.510
05/04/2024   ;99        ;TN0003800703;ALKIMIA           ;23.200    ;23.200    ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;99        ;TN0005030010;STIP              ;3.970     ;4.000     ;4.000     ;4.000     ;210               ;3              ;840.000
05/04/2024   ;99        ;TN0006650014;ELECTROSTAR       ;0.510     ;0.510     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;99        ;TN0006670012;SIPHAT            ;3.750     ;3.750     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;99        ;TN0006780019;SOMOCER           ;0.600     ;0.600     ;0.580     ;0.600     ;455               ;4              ;264.900
05/04/2024   ;99        ;TN0007130016;GIF-FILTER        ;0.470     ;0.480     ;0.480     ;0.480     ;5                 ;1              ;2.400
05/04/2024   ;99        ;TN0007140015;ASSAD             ;0.670     ;0.670     ;0.670     ;0.670     ;16932             ;18             ;11344.440
05/04/2024   ;99        ;TN0007340011;SERVICOM          ;0.240     ;0.240     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;99        ;TN0007350010;CIMENTS DE BIZERTE;0.530     ;0.510     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;99        ;TN0007500010;AETECH            ;0.420     ;0.420     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;99        ;TN0007600018;SOTEMAIL          ;1.450     ;1.390     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;99        ;TN0007650013;TAWASOL GP HOLDING;0.660     ;0.660     ;0.660     ;0.660     ;13574             ;27             ;8958.840
05/04/2024   ;99        ;TN0007660012;MAGHREB INTERN PUB;0.120     ;0.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
05/04/2024   ;99        ;TN0007690019;UADH              ;0.420     ;0.420     ;0.420     ;0.420     ;15                ;2              ;6.300
08/04/2024   ;11        ;TN0001100254;SFBT              ;14.200    ;14.330    ;14.080    ;14.330    ;11032             ;46             ;156562.480
08/04/2024   ;11        ;TN0001400704;SPDIT - SICAF     ;10.500    ;10.890    ;10.890    ;10.890    ;2587              ;15             ;28172.430
08/04/2024   ;11        ;TN0001600154;ATTIJARI BANK     ;51.800    ;51.750    ;51.060    ;52.000    ;23525             ;61             ;1203734.430
08/04/2024   ;11        ;TN0001800457;BIAT              ;91.200    ;91.250    ;90.900    ;91.250    ;652               ;17             ;59328.510
08/04/2024   ;11        ;TN0001900604;BH BANK           ;13.020    ;13.200    ;13.020    ;13.400    ;8739              ;65             ;115129.400
08/04/2024   ;11        ;TN0002100907;TUNISIE LEASING F ;15.600    ;15.600    ;15.590    ;15.600    ;1702              ;10             ;26551.190
08/04/2024   ;11        ;TN0002200053;BT                ;5.270     ;5.270     ;5.260     ;5.300     ;16491             ;28             ;87067.080
08/04/2024   ;11        ;TN0002600955;STB               ;3.360     ;3.350     ;3.250     ;3.350     ;1355              ;9              ;4508.850
08/04/2024   ;11        ;TN0003100609;BNA               ;8.080     ;8.300     ;8.080     ;8.300     ;47093             ;186            ;385342.950
08/04/2024   ;11        ;TN0003200755;ICF               ;64.900    ;65.000    ;64.950    ;65.000    ;70                ;6              ;4548.230
08/04/2024   ;11        ;TN0003400058;AMEN BANK         ;38.590    ;39.410    ;38.600    ;39.600    ;9186              ;116            ;360219.780
08/04/2024   ;11        ;TN0003600350;ATB               ;2.680     ;2.720     ;2.700     ;2.730     ;10845             ;41             ;29474.210
08/04/2024   ;11        ;TN0003900107;UIB               ;26.900    ;26.500    ;26.500    ;26.550    ;485               ;9              ;12860.000
08/04/2024   ;11        ;TN0004700100;ATL               ;3.830     ;3.830     ;3.800     ;3.830     ;2004              ;7              ;7615.320
08/04/2024   ;11        ;TN0005700018;POULINA GP HOLDING;8.500     ;8.580     ;8.570     ;8.580     ;4394              ;7              ;37700.420
08/04/2024   ;11        ;TN0006530018;SOTETEL           ;4.050     ;4.100     ;4.050     ;4.100     ;195               ;5              ;790.000
08/04/2024   ;11        ;TN0006560015;SOTUVER           ;12.900    ;12.890    ;12.820    ;12.940    ;4025              ;34             ;51960.040
08/04/2024   ;11        ;TN0006580013;SOTUMAG           ;5.830     ;5.820     ;5.820     ;5.820     ;10                ;2              ;58.200
08/04/2024   ;11        ;TN0006590012;SIAME             ;3.480     ;3.480     ;3.430     ;3.490     ;2845              ;18             ;9773.330
08/04/2024   ;11        ;TN0006610018;ATTIJARI LEASING  ;18.400    ;18.300    ;18.300    ;18.400    ;100               ;3              ;1831.000
08/04/2024   ;11        ;TN0006660013;SOTRAPIL          ;15.300    ;15.300    ;14.980    ;15.300    ;551               ;2              ;8254.300
08/04/2024   ;11        ;TN0007200017;WIFACK INT BANK   ;8.800     ;9.000     ;9.000     ;9.000     ;23                ;1              ;207.000
08/04/2024   ;11        ;TN0007270010;TPR               ;5.100     ;5.020     ;5.010     ;5.020     ;1358              ;14             ;6814.570
08/04/2024   ;11        ;TN0007300015;ARTES             ;6.410     ;6.520     ;6.450     ;6.520     ;3761              ;10             ;24358.270
08/04/2024   ;11        ;TN0007380017;TUNIS RE          ;6.500     ;6.400     ;6.400     ;6.400     ;85                ;2              ;544.000
08/04/2024   ;11        ;TN0007400013;CARTHAGE CEMENT   ;1.900     ;1.900     ;1.880     ;1.900     ;37935             ;50             ;71357.920
08/04/2024   ;11        ;TN0007410012;ENNAKL AUTOMOBILES;10.840    ;10.790    ;10.480    ;10.800    ;986               ;7              ;10463.100
08/04/2024   ;11        ;TN0007440019;TELNET HOLDING    ;5.090     ;5.300     ;5.080     ;5.370     ;809               ;19             ;4189.460
08/04/2024   ;11        ;TN0007510019;LAND OR           ;6.310     ;6.450     ;6.250     ;6.450     ;1087              ;10             ;6807.160
08/04/2024   ;11        ;TN0007530017;ONE TECH HOLDING  ;8.100     ;8.100     ;8.100     ;8.110     ;4622              ;16             ;37449.200
08/04/2024   ;11        ;TN0007540016;NEW BODY LINE     ;5.080     ;5.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;11        ;TN0007550015;CITY CARS         ;12.950    ;13.000    ;12.860    ;13.000    ;761               ;15             ;9865.660
08/04/2024   ;11        ;TN0007570013;EURO-CYCLES       ;12.080    ;12.070    ;12.070    ;12.140    ;651               ;17             ;7878.520
08/04/2024   ;11        ;TN0007610017;SAH               ;8.370     ;8.370     ;8.300     ;8.400     ;11889             ;38             ;99247.990
08/04/2024   ;11        ;TN0007620016;MPBS              ;4.500     ;4.500     ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;11        ;TN0007630015;SOTIPAPIER        ;4.660     ;4.650     ;4.650     ;4.650     ;154               ;1              ;716.100
08/04/2024   ;11        ;TN0007670011;DELICE HOLDING    ;11.220    ;11.000    ;11.000    ;11.250    ;5154              ;27             ;57391.870
08/04/2024   ;11        ;TN0007720014;UNIMED            ;7.340     ;7.380     ;7.300     ;7.390     ;4                 ;3              ;29.370
08/04/2024   ;11        ;TN0007740012;ATELIER MEUBLE INT;5.440     ;5.490     ;5.400     ;5.490     ;4969              ;29             ;27012.500
08/04/2024   ;11        ;TNDKJ8O68X14;ASSU MAGHREBIA VIE;6.040     ;6.000     ;6.000     ;6.000     ;10                ;1              ;60.000
08/04/2024   ;11        ;TNNGTFLC2986;STA               ;18.980    ;19.050    ;18.980    ;19.050    ;460               ;8              ;8745.160
08/04/2024   ;11        ;TNQPQXRODTH8;SMART TUNISIE     ;16.600    ;16.570    ;16.000    ;16.600    ;5054              ;33             ;83690.130
08/04/2024   ;12        ;TN0001000108;MONOPRIX          ;4.600     ;4.650     ;4.650     ;4.650     ;290               ;3              ;1348.500
08/04/2024   ;12        ;TN0001300557;BTE (ADP)         ;3.970     ;3.970     ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;12        ;TN0002300358;AIR LIQUIDE TSIE  ;79.000    ;79.210    ;79.210    ;79.210    ;6                 ;1              ;475.260
08/04/2024   ;12        ;TN0002400505;UBCI              ;23.650    ;23.650    ;23.650    ;23.650    ;11                ;2              ;260.150
08/04/2024   ;12        ;TN0002500650;PLAC. TSIE-SICAF  ;48.510    ;48.510    ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;12        ;TN0003000452;ASTREE            ;47.990    ;47.990    ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;12        ;TN0004000055;SIMPAR            ;34.400    ;34.400    ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;12        ;TN0004100202;TUNINVEST-SICAR   ;9.490     ;9.110     ;9.110     ;9.110     ;8                 ;1              ;72.880
08/04/2024   ;12        ;TN0004200853;CIL               ;22.340    ;22.340    ;22.000    ;22.340    ;3251              ;9              ;71840.580
08/04/2024   ;12        ;TN0006060016;STAR              ;153.000   ;153.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;12        ;TN0006440010;MAGASIN GENERAL   ;7.400     ;7.120     ;7.120     ;7.120     ;462               ;6              ;3289.440
08/04/2024   ;12        ;TN0006550016;BH ASSURANCE      ;48.750    ;48.750    ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;12        ;TN0006720049;BH LEASING        ;2.870     ;2.990     ;2.990     ;2.990     ;5                 ;1              ;14.950
08/04/2024   ;12        ;TN0007180011;SITS              ;1.710     ;1.710     ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;12        ;TN0007210016;ESSOUKNA          ;1.360     ;1.360     ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;12        ;TN0007310139;HANNIBAL LEASE    ;5.330     ;5.300     ;5.300     ;5.300     ;10                ;1              ;53.000
08/04/2024   ;12        ;TN0007580012;BEST LEASE        ;2.280     ;2.280     ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;12        ;TN0007590011;CELLCOM           ;1.390     ;1.390     ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;12        ;TN0007700016;OFFICEPLAST       ;1.030     ;1.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;12        ;TN0007730013;SANIMED           ;1.220     ;1.220     ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;12        ;TN0007830011;ASSUR MAGHREBIA   ;48.000    ;48.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;13        ;TN0004300307;SITEX             ;4.680     ;4.680     ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;13        ;TN0006170013;STE TUN. DU SUCRE ;10.500    ;10.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;13        ;TN0007680010;BNA ASSURANCES    ;1.570     ;1.600     ;1.600     ;1.600     ;2400              ;6              ;3840.000
08/04/2024   ;21        ;TN0001300607;BTE0930 5.85%AP20 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;21        ;TN0001300623;BTE0232 6.25%P20  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;21        ;TN0001300664;BTE A0125 11% AP5 ;99.720    ;99.720    ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;21        ;TN0001300672;BTEA0125 T+2.75%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;21        ;TN0001300680;"BTEB0127 11,5%P7-2";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;21        ;TN0001300698;"BTEB0127T+3,25P7-2";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;21        ;TN0001600493;TJARISB05247.5P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;21        ;TN0001900836;BH1224 T+0.8%P15-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
08/04/2024   ;21        ;TN0001900844;BH1224 5.3%P15-2  ;95.000    ;95.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
